source,latitude,longitude,complete_address,existing_archetype,predicted_archetype,final_archetype,archetype_label,number_stories,predicted_stories,stories_conf,roof_shape_u,predicted_roof,roof_conf,construction_type_u,predicted_construction,construction_conf,wall_cladding_u,status_u,steer_damage_rating,wind_damage_rating_u,predicted_damage,damage_conf,actual_damage,year_built_u,occupany_u,building_area_m2,building_urban_setting,building_position_on_street,buidling_height_m,front_elevation_orientation,completed_by,EF_scale
steer,38.6585287231,-90.2702140931,5212 Vernon Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.68,,gable_family,0.452,,masonry,0.855,,,Negligible to Slight,,moderate,0.395,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6580882069,-90.2709857908,5233 Raymond Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.715,,gable_family,0.545,,masonry,0.935,,,Negligible to Slight,,none,0.575,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6553633741,-90.2674145025,5120 Cates Ave St. Louis MO 63108 US,,7,19.0,t19,,2,0.61,,gable_family,0.413,,masonry,0.868,,,Negligible to Slight,,none,0.5,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,3.0
steer,38.6703169291,-90.2303909688,,,7,19.0,t19,,2,0.463,,gable_family,0.433,,masonry,0.875,,,Moderate,,none,0.56,1.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6702223622,-90.2335238273,,,7,19.0,t19,,2,0.657,,gable_family,0.542,,masonry,0.93,,,Moderate,,moderate,0.425,1.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6479449859,-90.2717622877,41 Portland Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.547,,gable_family,0.433,,masonry,0.94,,,Negligible to Slight,,none,0.61,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6700792028,-90.2332070559,,,7,19.0,t19,,2,0.52,,gable_family,0.459,,masonry,0.905,,,Moderate,,none,0.42,1.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6572207706,-90.2713108038,5239 Cabanne Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.591,,gable_family,0.517,,masonry,0.95,,,Negligible to Slight,,none,0.415,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6702128447,-90.2311854369,,,7,19.0,t19,,2,0.608,,gable_family,0.512,,masonry,0.925,,,Negligible to Slight,,none,0.64,0.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6584253349,-90.2691739486,5186 Vernon Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.716,,gable_family,0.45,,masonry,0.845,,,Negligible to Slight,,none,0.465,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6507022794,-90.2680160931,5116 Washington Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.703,,gable_family,0.401,,masonry,0.975,,,Negligible to Slight,,none,0.595,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6584849534,-90.2698600417,5202 Vernon Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.653,,gable_family,0.516,,masonry,0.94,,,Negligible to Slight,,none,0.605,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6707643857,-90.2314893312,,,7,19.0,t19,,2,0.481,,gable_family,0.479,,masonry,0.79,,,Moderate,,none,0.55,1.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6572154597,-90.2712165085,5237 Cabanne Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.561,,gable_family,0.462,,masonry,0.93,,,Negligible to Slight,,none,0.57,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6697334479,-90.2336317818,,,7,19.0,t19,,2,0.473,,gable_family,0.507,,masonry,0.83,,,Very Heavy,,none,0.435,3.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6734468406,-90.237633481,,,7,19.0,t19,,2,0.604,,gable_family,0.404,,masonry,0.81,,,Negligible to Slight,,none,0.54,0.0,,Residential-Single Family,,,,,,Correct one,2.0
steer,38.6481014289,-90.2733664394,51 Portland Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.572,,gable_family,0.477,,masonry,0.9,,,Negligible to Slight,,none,0.54,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6699916781,-90.232981459,,,7,19.0,t19,,2,0.618,,gable_family,0.535,,masonry,0.845,,,Moderate,,none,0.495,1.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6704006342,-90.2317457405,,,7,19.0,t19,,2,0.49,,gable_family,0.488,,masonry,0.805,,,Negligible to Slight,,none,0.71,0.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6571904688,-90.2707832529,5223 Cabanne Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.675,,gable_family,0.476,,masonry,0.925,,,Very Heavy,,moderate,0.455,3.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6737779044,-90.2364150876,,,7,19.0,t19,,2,0.532,,gable_family,0.368,,masonry,0.885,,,Negligible to Slight,,none,0.515,0.0,,Residential-Single Family,,,,,,,2.0
steer,38.6733277976,-90.2373559807,,,7,19.0,t19,,2,0.533,,gable_family,0.517,,masonry,0.835,,,Negligible to Slight,,none,0.445,0.0,,Residential-Single Family,,,,,,Correct one,2.0
steer,38.6699150234,-90.2327784555,,,7,19.0,t19,,2,0.557,,gable_family,0.538,,masonry,0.9,,,Substantial to Heavy,,none,0.485,2.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.658407111,-90.2689300795,5176 Vernon Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.607,,gable_family,0.335,,masonry,0.87,,,Negligible to Slight,,none,0.495,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6580236198,-90.2702702337,5211 Raymond Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.685,,gable_family,0.531,,masonry,0.935,,,Negligible to Slight,,none,0.585,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6568665841,-90.2678791624,5141 Cabanne Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.612,,gable_family,0.491,,masonry,0.895,,,Negligible to Slight,,none,0.51,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6706089068,-90.2319955745,,,7,19.0,t19,,2,0.504,,gable_family,0.56,,masonry,0.83,,,Moderate,,moderate,0.415,1.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6493877524,-90.265966969,5052 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.67,,gable_family,0.55,,masonry,0.94,,,Negligible to Slight,,none,0.545,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.65036817,-90.2705513099,5211 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.545,,gable_family,0.502,,masonry,0.915,,,Negligible to Slight,,none,0.665,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6490809627,-90.2644838159,5000 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.54,,complex_family,0.347,,masonry,0.918,,,Negligible to Slight,,moderate,0.415,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6701888274,-90.2324476699,,,6,6.0,t6,,1,0.475,,gable_family,0.404,,masonry,0.87,,,Substantial to Heavy,,none,0.6,2.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6485792332,-90.2717703008,5236 Waterman Blvd åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.614,,gable_family,0.587,,masonry,0.985,,,Moderate,,moderate,0.485,1.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6569861911,-90.2691389374,5179 Cabanne Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.665,,gable_family,0.432,,masonry,0.845,,,Negligible to Slight,,none,0.565,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6484503296,-90.269725093,5156 Waterman Blvd åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.529,,gable_family,0.349,,masonry,0.97,,,Moderate,,none,0.47,1.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6494960319,-90.2670047377,5082 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.63,,gable_family,0.483,,masonry,0.935,,,Negligible to Slight,,none,0.635,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6495506516,-90.2676743207,5102 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.61,,gable_family,0.588,,masonry,0.825,,,Negligible to Slight,,none,0.495,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6564244844,-90.2676175029,5132 Cabanne Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.554,,gable_family,0.506,,masonry,0.905,,,Negligible to Slight,,none,0.585,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6584029931,-90.2690546604,5182 Vernon Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.655,,gable_family,0.368,,masonry,0.895,,,Negligible to Slight,,none,0.5,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.658283326,-90.2678655289,5146 Vernon Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.678,,gable_family,0.505,,masonry,0.93,,,Negligible to Slight,,none,0.535,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6706267929,-90.2321124577,,,7,19.0,t19,,2,0.485,,gable_family,0.471,,masonry,0.818,,,Moderate,,none,0.64,1.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.648830979,-90.2676474605,5099 Waterman Blvd åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.765,,gable_family,0.593,,masonry,0.975,,,Negligible to Slight,,none,0.525,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6689801635,-90.2338151273,,,7,19.0,t19,,2,0.545,,gable_family,0.522,,masonry,0.81,,,Moderate,,none,0.525,1.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6487011249,-90.2667167902,5073 Waterman Blvd åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.648,,gable_family,0.464,,masonry,0.97,,,Negligible to Slight,,none,0.52,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6590172527,-90.2709634353,5237 Vernon Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.625,,gable_family,0.374,,masonry,0.93,,,Negligible to Slight,,none,0.515,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6564701616,-90.2679770243,5142 Cabanne Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.671,,gable_family,0.518,,masonry,0.9,,,Negligible to Slight,,none,0.56,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.669421474,-90.2321683205,,,7,19.0,t19,,2,0.619,,gable_family,0.334,,masonry,0.755,,,Negligible to Slight,,moderate,0.515,0.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6708141373,-90.2325902822,,,7,19.0,t19,,2,0.537,,gable_family,0.451,,masonry,0.725,,,Negligible to Slight,,none,0.5,0.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6562462118,-90.268138299,5146 Cabanne Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.48,,gable_family,0.478,,masonry,0.805,,,Negligible to Slight,,moderate,0.475,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6490232039,-90.2692437798,5143 Waterman Blvd åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.69,,gable_family,0.475,,masonry,0.98,,,Negligible to Slight,,moderate,0.45,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6591600189,-90.266748692,5118 Maple Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.84,,gable_family,0.467,,masonry,0.97,,,Negligible to Slight,,none,0.475,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6693568845,-90.233741729,,,7,19.0,t19,,2,0.503,,gable_family,0.449,,masonry,0.9,,,Substantial to Heavy,,none,0.445,2.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6566025445,-90.2691957601,5178 Cabanne Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.675,,gable_family,0.532,,masonry,0.92,,,Moderate,,none,0.615,1.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6740286573,-90.2357721011,,,7,19.0,t19,,2,0.537,,gable_family,0.444,,masonry,0.965,,,Negligible to Slight,,moderate,0.46,0.0,,Residential-Single Family,,,,,,,2.0
steer,38.6705100769,-90.2331063325,,,7,19.0,t19,,2,0.625,,gable_family,0.558,,masonry,0.81,,,Negligible to Slight,,none,0.655,0.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6691983214,-90.2311676305,,,7,19.0,t19,,2,0.487,,gable_family,0.492,,masonry,0.895,,,Substantial to Heavy,,none,0.5,2.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.648769965,-90.2737415674,5290 Waterman Blvd åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.537,,gable_family,0.349,,masonry,0.95,,,Moderate,,none,0.54,1.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6591202704,-90.2666276711,5114 Maple Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.728,,gable_family,0.51,,masonry,0.93,,,Negligible to Slight,,none,0.56,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6583264257,-90.2682269826,5156 Vernon Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.69,,gable_family,0.579,,masonry,0.85,,,Negligible to Slight,,none,0.575,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6566046231,-90.2693243863,5182 Cabanne Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.692,,gable_family,0.458,,masonry,0.935,,,Negligible to Slight,,none,0.51,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6692254765,-90.2345925374,,,6,6.0,t6,,1,0.58,,gable_family,0.33,,masonry,0.905,,,Moderate,,none,0.415,1.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6691005988,-90.2340924947,,,7,19.0,t19,,2,0.493,,gable_family,0.477,,masonry,0.785,,,Destruction,,moderate,0.46,4.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6564014949,-90.2698446413,5192 Cabanne Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.56,,gable_family,0.579,,masonry,0.825,,,Negligible to Slight,,moderate,0.5,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6497186825,-90.2697891022,470 Lake Ave åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.515,,gable_family,0.364,,masonry,0.975,,,Negligible to Slight,,moderate,0.43,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6737465428,-90.2362090609,,,7,19.0,t19,,2,0.578,,gable_family,0.517,,masonry,0.875,,,Negligible to Slight,,none,0.51,0.0,,Residential-Single Family,,,,,,,2.0
steer,38.6707898409,-90.2304204196,,,7,19.0,t19,,2,0.5,,gable_family,0.478,,masonry,0.86,,,Substantial to Heavy,,moderate,0.44,2.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6504375624,-90.2708518539,5221 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.635,,gable_family,0.537,,masonry,0.94,,,Negligible to Slight,,none,0.44,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6566972492,-90.2706102571,5214 Cabanne Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.656,,gable_family,0.486,,masonry,0.945,,,Substantial to Heavy,,moderate,0.485,2.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6499150593,-90.2669353229,5083 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.595,,gable_family,0.6,,masonry,0.87,,,Negligible to Slight,,none,0.57,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6686986551,-90.2322474971,,,7,19.0,t19,,2,0.52,,gable_family,0.363,,masonry,0.86,,,Substantial to Heavy,,moderate,0.43,2.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6499748246,-90.267106486,5089 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.55,,gable_family,0.534,,masonry,0.965,,,Negligible to Slight,,none,0.54,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6733194979,-90.2362674997,,,7,19.0,t19,,2,0.582,,gable_family,0.464,,masonry,0.925,,,Negligible to Slight,,none,0.57,0.0,,Residential-Single Family,,,,,,,2.0
steer,38.6684388083,-90.2321901005,,,7,19.0,t19,,2,0.509,,gable_family,0.466,,masonry,0.819,,,Negligible to Slight,,none,0.55,0.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6729629297,-90.2365318852,,,7,19.0,t19,,2,0.554,,gable_family,0.384,,masonry,0.88,,,Negligible to Slight,,moderate,0.48,0.0,,Residential-Single Family,,,,,,,2.0
steer,38.6497788701,-90.2654153564,5041 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.485,,gable_family,0.411,,masonry,0.85,,,Negligible to Slight,,none,0.655,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6657833939,-90.2408040648,4433 Labadie Ave St. Louis MO 63115 US,,6,6.0,t6,,1,0.435,,gable_family,0.428,,masonry,0.755,,,Very Heavy,,none,0.435,3.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,3.0
steer,38.6695065864,-90.2340936852,,,7,19.0,t19,,2,0.625,,gable_family,0.453,,masonry,0.855,,,Moderate,,moderate,0.475,1.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6595162104,-90.2666186506,5119 Maple Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.743,,gable_family,0.434,,masonry,0.92,,,Negligible to Slight,,none,0.61,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6685265381,-90.2318965244,,,6,6.0,t6,,1,0.47,,gable_family,0.418,,masonry,0.76,,,Substantial to Heavy,,none,0.6,2.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6662325175,-90.2418416719,4467 Labadie Ave St. Louis MO 63115 US,,7,19.0,t19,,2,0.62,,gable_family,0.546,,masonry,0.95,,,Moderate,,none,0.42,1.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,3.0
steer,38.6595025282,-90.2660831225,5103 Maple Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.667,,gable_family,0.486,,masonry,0.905,,,Negligible to Slight,,none,0.48,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6480714383,-90.2728987457,47 Portland Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.481,,gable_family,0.402,,masonry,0.935,,,Moderate,,none,0.53,1.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6509805053,-90.2707192985,5220 Washington Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.682,,gable_family,0.476,,masonry,0.988,,,Negligible to Slight,,moderate,0.455,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6496505539,-90.2734261388,5295 Waterman Blvd åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.522,,gable_family,0.424,,masonry,0.9,,,Substantial to Heavy,,none,0.475,2.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6497406253,-90.2647758337,5023 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.47,,gable_family,0.454,,masonry,0.92,,,Negligible to Slight,,none,0.595,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.666616443,-90.2410990446,4454 Greer Ave St. Louis MO 63115 US,,7,19.0,t19,,2,0.646,,gable_family,0.481,,masonry,0.91,,,Negligible to Slight,,none,0.56,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,3.0
steer,38.6481627596,-90.2737052798,53 Portland Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.556,,gable_family,0.3,,masonry,0.97,,,Moderate,,none,0.52,1.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.650153837,-90.2735841203,5296 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.591,,gable_family,0.325,,masonry,0.885,,,Destruction,,moderate,0.46,4.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6734907967,-90.2365944579,,,7,19.0,t19,,2,0.612,,gable_family,0.534,,masonry,0.835,,,Negligible to Slight,,none,0.51,0.0,,Residential-Single Family,,,,,,,2.0
steer,38.6498716057,-90.2663696172,5067 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.565,,gable_family,0.434,,masonry,0.88,,,Negligible to Slight,,none,0.425,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6668092194,-90.2416033818,4468 Greer Ave St. Louis MO 63115 US,,7,19.0,t19,,2,0.557,,gable_family,0.516,,masonry,0.835,,,Very Heavy,,moderate,0.465,3.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6734317572,-90.2364493137,,,7,19.0,t19,,2,0.552,,gable_family,0.394,,masonry,0.865,,,Negligible to Slight,,moderate,0.515,0.0,,Residential-Single Family,,,,,,,2.0
steer,38.6710455499,-90.2340954321,,,6,6.0,t6,,1,0.45,,gable_family,0.437,,masonry,0.845,,,Moderate,,none,0.575,1.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6578090377,-90.2683169296,5159 Raymond Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.77,,gable_family,0.649,,masonry,0.89,,,Moderate,,none,0.555,1.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6589531261,-90.2705052637,5223 Vernon Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.615,,gable_family,0.487,,masonry,0.905,,,Negligible to Slight,,none,0.56,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6589887887,-90.2707383194,5231 Vernon Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.72,,gable_family,0.469,,masonry,0.94,,,Negligible to Slight,,none,0.63,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6663368973,-90.2421179701,4475 Labadie Ave St. Louis MO 63115 US,,7,19.0,t19,,2,0.64,,gable_family,0.601,,masonry,0.985,,,Moderate,,moderate,0.43,1.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,3.0
steer,38.6498377803,-90.2658790353,5053 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.555,,gable_family,0.424,,masonry,0.905,,,Negligible to Slight,,none,0.515,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6590174127,-90.2708483292,5233 Vernon Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.69,,gable_family,0.419,,masonry,0.94,,,Negligible to Slight,,none,0.52,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6505416178,-90.272261282,5261 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.523,,gable_family,0.437,,masonry,0.95,,,Negligible to Slight,,none,0.54,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6715689214,-90.2344046989,,,14,19.0,t19,,2,0.572,,flat,0.33,,masonry,0.87,,,Very Heavy,,moderate,0.445,3.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6735394695,-90.2358629832,,,7,19.0,t19,,2,0.592,,gable_family,0.496,,masonry,0.925,,,Negligible to Slight,,moderate,0.425,0.0,,Residential-Single Family,,,,,,,2.0
steer,38.6667034149,-90.2421418799,3016 N Taylor Ave St. Louis MO 63115 US,,7,19.0,t19,,2,0.42,,gable_family,0.452,,masonry,0.839,,,Moderate,,none,0.495,1.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6733758325,-90.2363953429,,,7,19.0,t19,,2,0.617,,gable_family,0.547,,masonry,0.86,,,Negligible to Slight,,moderate,0.485,0.0,,Residential-Single Family,,,,,,,2.0
steer,38.6703483789,-90.2305130128,,,7,19.0,t19,,2,0.679,,gable_family,0.46,,masonry,0.87,,,Moderate,,none,0.63,1.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6496425651,-90.2683829707,5122 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.543,,gable_family,0.458,,masonry,0.825,,,Moderate,,moderate,0.5,1.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6505483562,-90.2724188821,5265 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.583,,gable_family,0.445,,masonry,0.96,,,Negligible to Slight,,none,0.435,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6675333677,-90.2422301518,3105 N Taylor Ave St. Louis MO 63115 US,,7,19.0,t19,,2,0.672,,gable_family,0.447,,masonry,0.975,,,Substantial to Heavy,,none,0.475,2.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6739752584,-90.2356945903,,,7,19.0,t19,,2,0.503,,gable_family,0.389,,masonry,0.89,,,Negligible to Slight,,moderate,0.495,0.0,,Residential-Single Family,,,,,,,2.0
steer,38.6587319135,-90.2683294119,5163 Vernon Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.723,,gable_family,0.481,,masonry,0.95,,,Negligible to Slight,,none,0.555,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6581340573,-90.2663951034,5104 Vernon Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.705,,gable_family,0.58,,masonry,0.93,,,Negligible to Slight,,none,0.49,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
