source,latitude,longitude,complete_address,archetype,number_stories,year_built_u,occupany_u,building_area_m2,roof_shape_u,construction_type_u,wall_cladding_u,status_u,wind_damage_rating_u,steer_damage_rating,completed_by,front_elevation_orientation,building_urban_setting,building_position_on_street,buidling_height_m
steer,38.6695777465,-90.2320436294,,,,,"Commercial,Residential-Single Family,School",,,,,,,Negligible to Slight,,,,,
steer,38.6609874326,-90.2351920014,,,,,"Commercial,Residential-Single Family,School",,,,,,,Negligible to Slight,,,,,
steer,38.6616184662,-90.2337982364,,,,,"Commercial,Residential-Single Family,School",,,,,,,Negligible to Slight,,,,,
steer,38.6576853085,-90.2670780323,5123 Raymond Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6488206355,-90.2678357667,5103 Waterman Blvd åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6574871246,-90.2688933342,5172 Raymond Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6572476565,-90.2667808373,5112 Raymond Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6694099846,-90.2316637606,,,,,"Commercial,Residential-Single Family,School",,,,,,,Moderate,,,,,
steer,38.6518305232,-90.2693220811,5156 Delmar Blvd åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Very Heavy,,,,,
steer,38.673801209,-90.2353381958,,,,,Residential-Single Family,,,,,,,Negligible to Slight,,,,,
steer,38.6606572653,-90.2345394779,,,,,"Commercial,Residential-Single Family,School",,,,,,,Negligible to Slight,,,,,
steer,38.6572962276,-90.266963665,5118 Raymond Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6693347388,-90.2314946175,,,,,"Commercial,Residential-Single Family,School",,,,,,,Moderate,,,,,
steer,38.6615423677,-90.2337104999,,,,,"Commercial,Residential-Single Family,School",,,,,,,Negligible to Slight,,,,,
steer,38.6514353783,-90.2704777084,5211 Washington Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6732787478,-90.236148358,,,,,Residential-Single Family,,,,,,,Negligible to Slight,,,,,
steer,38.6692816292,-90.2314023146,,,,,"Commercial,Residential-Single Family,School",,,,,,,Moderate,,,,,
steer,38.6504966179,-90.2718778597,5251 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6573521462,-90.2676616904,5138 Raymond Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6678679561,-90.2429464478,4529 Greer Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6610311657,-90.233762783,,,,,"Commercial,Residential-Single Family,School",,,,,,,Negligible to Slight,,,,,
steer,38.6627847458,-90.2350611734,,,,,"Commercial,Residential-Single Family,School",,,,,,,Substantial to Heavy,,,,,
steer,38.6613382374,-90.2361165782,,,,,"Commercial,Residential-Single Family,School",,,,,,,Negligible to Slight,,,,,
steer,38.6496458128,-90.2686105225,5132 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6576202857,-90.272057641,1118 Union Blvd St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Very Heavy,,,,,
steer,38.6733357772,-90.2353809853,,,,,Residential-Single Family,,,,,,,Negligible to Slight,,,,,
steer,38.6611394285,-90.2356498951,,,,,"Commercial,Residential-Single Family,School",,,,,,,Negligible to Slight,,,,,
steer,38.6560532326,-90.2699091608,5195 Cates Ave St. Louis MO 63108 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Substantial to Heavy,,,,,
steer,38.6692579698,-90.2313048707,,,,,"Commercial,Residential-Single Family,School",,,,,,,Moderate,,,,,
steer,38.6575145829,-90.2692393824,5182 Raymond Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6732932722,-90.2353223094,,,,,Residential-Single Family,,,,,,,Negligible to Slight,,,,,
steer,38.6731307724,-90.2357964188,,,,,Residential-Single Family,,,,,,,Negligible to Slight,,,,,
steer,38.6515007625,-90.2711973921,5237 Washington Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6692304994,-90.2312409747,,,,,"Commercial,Residential-Single Family,School",,,,,,,Moderate,,,,,
steer,38.6575581469,-90.2695325058,5192 Raymond Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6678813736,-90.2413264644,3126 N Taylor Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Substantial to Heavy,,,,,
steer,38.6619863622,-90.2332023529,,,,,"Commercial,Residential-Single Family,School",,,,,,,Negligible to Slight,,,,,
steer,38.6690536291,-90.2313479395,,,,,"Commercial,Residential-Single Family,School",,,,,,,Substantial to Heavy,,,,,
steer,38.6507202204,-90.268727166,5138 Washington Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6515519514,-90.2716439379,5251 Washington Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6690157669,-90.2312735463,,,,,"Commercial,Residential-Single Family,School",,,,,,,Moderate,,,,,
steer,38.66730278,-90.2402511441,4446 Elmbank Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Very Heavy,,,,,
steer,38.6501429012,-90.2690049656,5143 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6515712223,-90.2720537487,5261 Washington Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6505653158,-90.2668259251,5082 Washington Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6674202077,-90.2404493807,4452 Elmbank Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Destruction,,,,,
steer,38.6615012793,-90.2335353864,,,,,"Commercial,Residential-Single Family,School",,,,,,,Negligible to Slight,,,,,
steer,38.6509564071,-90.2705784841,5214 Washington Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Substantial to Heavy,,,,,
steer,38.6510259815,-90.2713024007,5240 Washington Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6546016624,-90.2683367341,5145 Kensington Ave St. Louis MO 63108 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6557617791,-90.2673984138,5123 Cates Ave St. Louis MO 63108 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6611079937,-90.2338953942,,,,,"Commercial,Residential-Single Family,School",,,,,,,Moderate,,,,,
steer,38.6505266611,-90.2720376922,5257 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Substantial to Heavy,,,,,
steer,38.6684815795,-90.2318079717,,,,,"Commercial,Residential-Single Family,School",,,,,,,Substantial to Heavy,,,,,
steer,38.6509295905,-90.2660143186,5061 Washington Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6563308264,-90.2667280545,5104 Cabanne Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6676272925,-90.2415302736,3116 N Taylor Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Substantial to Heavy,,,,,
steer,38.6683855914,-90.232088025,,,,,"Commercial,Residential-Single Family,School",,,,,,,Very Heavy,,,,,
steer,38.6577046177,-90.2708510614,5226 Raymond Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6557201143,-90.267080972,5111 Cates Ave St. Louis MO 63108 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6546364858,-90.2686992807,5155 Kensington Ave St. Louis MO 63108 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6674540758,-90.2415990388,3108 N Taylor Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Substantial to Heavy,,,,,
steer,38.6509164944,-90.2701671418,5206 Washington Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6499291442,-90.2713776093,5234 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6659656746,-90.2438580278,4519 St Louis Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Substantial to Heavy,,,,,
steer,38.667642221,-90.2410081851,4470 Elmbank Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Very Heavy,,,,,
steer,38.650587799,-90.272605821,5273 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6516568877,-90.2727536705,5281 Washington Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6655840963,-90.2414238,4446 Labadie Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Substantial to Heavy,,,,,
steer,38.6577214839,-90.2710015674,5232 Raymond Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.667601287,-90.2408813693,4466 Elmbank Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Very Heavy,,,,,
steer,38.6590869882,-90.2717553166,5259 Vernon Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6679685631,-90.2432138897,4537 Greer Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Very Heavy,,,,,
steer,38.6571182409,-90.2701541533,5205 Cabanne Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6577113415,-90.2722826707,1118 Union Blvd St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6500815115,-90.2731378795,5284 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6729933362,-90.2354498236,,,,,Residential-Single Family,,,,,,,Negligible to Slight,,,,,
steer,38.6517207831,-90.2732694516,5297 Washington Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Very Heavy,,,,,
steer,38.6552909113,-90.2668543674,5104 Cates Ave St. Louis MO 63108 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Destruction,,,,,
steer,38.6578259107,-90.2722106093,1122 Union Blvd St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6486878231,-90.2726878965,3 Portland Ct åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.66718084,-90.23805539,3214 N Newstead Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Very Heavy,,,,,
steer,38.6485755952,-90.271170275,5220 Waterman Blvd åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6511128434,-90.2723307842,5266 Washington Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6681165839,-90.2435425006,4547 Greer Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6572573659,-90.2715943035,5247 Cabanne Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6585712223,-90.2705799679,5222 Vernon Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6730266773,-90.2355580153,,,,,Residential-Single Family,,,,,,,Moderate,,,,,
steer,38.6621360671,-90.235051282,,,,,"Commercial,Residential-Single Family,School",,,,,,,Negligible to Slight,,,,,
steer,38.6503402989,-90.2703477404,5201 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6569275257,-90.2686264527,5165 Cabanne Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6688915722,-90.2428537129,4549 Elmbank Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6627180832,-90.2348279143,,,,,"Commercial,Residential-Single Family,School",,,,,,,Negligible to Slight,,,,,
steer,38.6479774902,-90.2714914859,39 Portland Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6569128123,-90.2683760023,5157 Cabanne Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6664672365,-90.2385665169,3120 N Newstead Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Destruction,,,,,
steer,38.6688052878,-90.2425625944,4535 Elmbank Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Substantial to Heavy,,,,,
steer,38.6622444828,-90.2352511402,,,,,"Commercial,Residential-Single Family,School",,,,,,,Negligible to Slight,,,,,
steer,38.6569020056,-90.2682517601,5153 Cabanne Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6581296795,-90.2713241971,5243 Raymond Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6562162013,-90.2693965916,5179 Cates Ave St. Louis MO 63108 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6520241485,-90.2713452052,5212 Delmar Blvd åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6629873591,-90.2355067423,,,,,"Commercial,Residential-Single Family,School",,,,,,,Substantial to Heavy,,,,,
steer,38.6581044625,-90.2711505695,5237 Raymond Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.657079015,-90.2696872061,5193 Cabanne Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.664749486,-90.2396882139,2920 N Newstead Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Destruction,,,,,
steer,38.6570588421,-90.2695443989,5189 Cabanne Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6734855107,-90.2357376281,,,,,Residential-Single Family,,,,,,,Negligible to Slight,,,,,
steer,38.6596769638,-90.2627932966,5010 Page Blvd åœ£è·¯æ˜“æ–¯ MO 63113 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.658058595,-90.2706271285,5223 Raymond Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6563847155,-90.2672410939,5120 Cabanne Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6625426752,-90.2344680483,,,,,"Commercial,Residential-Single Family,School",,,,,,,Negligible to Slight,,,,,
steer,38.656398644,-90.2673542584,5124 Cabanne Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6579954929,-90.2699521853,5201 Raymond Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6735200479,-90.234726568,,,,,Residential-Single Family,,,,,,,Moderate,,,,,
steer,38.6563681827,-90.267104157,5116 Cabanne Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6732834909,-90.2352635634,,,,,Residential-Single Family,,,,,,,Negligible to Slight,,,,,
steer,38.656424275,-90.2674715444,5128 Cabanne Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6687733528,-90.2324809275,,,,,"Commercial,Residential-Single Family,School",,,,,,,Negligible to Slight,,,,,
steer,38.6558176209,-90.2677760117,5133 Cates Ave St. Louis MO 63108 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Substantial to Heavy,,,,,
steer,38.6678466795,-90.2413979341,3124 N Taylor Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6549005068,-90.2713626795,5227 Kensington Ave St. Louis MO 63108 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6564811483,-90.2681167935,5146 Cabanne Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6484626148,-90.2698027567,5158 Waterman Blvd åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6557344306,-90.2671809774,5115 Cates Ave St. Louis MO 63108 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6677683314,-90.2414441887,3122 N Taylor Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Substantial to Heavy,,,,,
steer,38.6686607738,-90.2321490497,,,,,"Commercial,Residential-Single Family,School",,,,,,,Substantial to Heavy,,,,,
steer,38.6661623186,-90.240143624,4422 Greer Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6692920938,-90.2336649338,,,,,"Commercial,Residential-Single Family,School",,,,,,,Substantial to Heavy,,,,,
steer,38.6660133393,-90.2441051051,4527 St Louis Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Substantial to Heavy,,,,,
steer,38.661073294,-90.2416975168,,,,,"Commercial,Residential-Single Family,School",,,,,,,Negligible to Slight,,,,,
steer,38.6677184978,-90.2414809978,3120 N Taylor Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Substantial to Heavy,,,,,
steer,38.6659021661,-90.2410833564,4443 Labadie Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Substantial to Heavy,,,,,
steer,38.6675420804,-90.2416075715,3112 N Taylor Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6609435314,-90.2413544915,,,,,"Commercial,Residential-Single Family,School",,,,,,,Negligible to Slight,,,,,
steer,38.6500269191,-90.2725195144,5266 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6659661093,-90.2412327733,4449 Labadie Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6654780192,-90.2411610048,4438 Labadie Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6591004832,-90.2718756753,5263 Vernon Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Very Heavy,,,,,
steer,38.6607198302,-90.2410236834,,,,,"Commercial,Residential-Single Family,School",,,,,,,Negligible to Slight,,,,,
steer,38.6660449018,-90.2413903477,4455 Labadie Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6565718769,-90.2721149118,1020 Union Blvd St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6655209888,-90.2412504724,4442 Labadie Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.649494862,-90.2665929163,5070 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Substantial to Heavy,,,,,
steer,38.6602461858,-90.2412381857,,,,,"Commercial,Residential-Single Family,School",,,,,,,Negligible to Slight,,,,,
steer,38.6662816732,-90.2420305066,4475 Labadie Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Substantial to Heavy,,,,,
steer,38.6561989382,-90.2717931182,5247 Cates Ave St. Louis MO 63108 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6739142418,-90.23554014,,,,,Residential-Single Family,,,,,,,Negligible to Slight,,,,,
steer,38.6656421943,-90.2416049861,4450 Labadie Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Very Heavy,,,,,
steer,38.6667394996,-90.2413793287,4464 Greer Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6600639279,-90.2406204836,,,,,"Commercial,Residential-Single Family,School",,,,,,,Moderate,,,,,
steer,38.656212478,-90.271565843,5241 Cates Ave St. Louis MO 63108 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6576958838,-90.2672604097,5127 Raymond Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.673654301,-90.234905015,,,,,Residential-Single Family,,,,,,,Negligible to Slight,,,,,
steer,38.6674066948,-90.2429583549,4520 Greer Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6598618573,-90.2646097468,5048 Page Blvd åœ£è·¯æ˜“æ–¯ MO 63113 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6561609356,-90.2713997849,5235 Cates Ave St. Louis MO 63108 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6572392608,-90.2666326984,5108 Raymond Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6674500422,-90.2430493868,4522 Greer Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Very Heavy,,,,,
steer,38.6553537388,-90.2672844513,5116 Cates Ave St. Louis MO 63108 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6599452223,-90.2649852627,5076 Page Blvd åœ£è·¯æ˜“æ–¯ MO 63113 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Substantial to Heavy,,,,,
steer,38.6575416629,-90.2694211151,5186 Raymond Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6656393617,-90.2382802099,3035 Vine Grove Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Substantial to Heavy,,,,,
steer,38.666642003,-90.2422223195,3012 N Taylor Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Very Heavy,,,,,
steer,38.6614278699,-90.2346381364,,,,,"Commercial,Residential-Single Family,School",,,,,,,Moderate,,,,,
steer,38.6599284962,-90.2650911033,5078 Page Blvd åœ£è·¯æ˜“æ–¯ MO 63113 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Substantial to Heavy,,,,,
steer,38.6572067586,-90.2711141748,5233 Cabanne Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6657312905,-90.239085128,3026 N Newstead Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Destruction,,,,,
steer,38.660844905,-90.2339129867,,,,,"Commercial,Residential-Single Family,School",,,,,,,Moderate,,,,,
steer,38.662685169,-90.2443508343,,,,,Residential-Single Family,,,,,,,Moderate,,,,,
steer,38.6571743269,-90.2703830525,5211 Cabanne Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6667816763,-90.242090968,3018 N Taylor Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Destruction,,,,,
steer,38.6557666537,-90.2676509096,5131 Cates Ave St. Louis MO 63108 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6622904448,-90.2364415748,,,,,Residential-Single Family,,,,,,,Moderate,,,,,
steer,38.6593838584,-90.2654582466,5087 Maple Ave åœ£è·¯æ˜“æ–¯ MO 63113 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6568291764,-90.2674991454,5131 Cabanne Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
